,Word,Times_Used
1101,https://t.co/psa3whyhxm,1
1100,exercising,1
1099,@tumblr!,1
1098,jerry's,1
1097,(anti-lgbt,1
1096,$,1
1095,fact-checking,1
1094,michigan's,1
1093,settlements,1
1092,"""like",1
1091,https://t.co/i9bqb3pjvd,1
1090,"dangerous,",1
1089,"to.""",1
1088,https://t.co/r3qoaz6epv,1
1087,don…,1
1086,https://t.co/ican1p5dn2,1
1085,insulted.,1
1084,voter.,1
1083,uses,1
1082,"him:
https://t.co/vpmlobldhs",1
1081,https://t.co/u2h7xuultc,1
1080,https://t.co/ofgoad7t0v,1
1079,dime,1
1078,"obama.""",1
1077,"hello,",1
1076,https://t.co/70acziwmr2…,1
1075,https://t.co/tjam9v…,1
1074,discredit,1
1073,belong,1
1072,exists.,1
1071,@usatoday:,1
1070,grant,1
1069,https://t.co/vckproauyz,1
1068,"us
together,",1
1067,"challenges
3.",1
1066,fraud.,1
1065,fannie,1
1064,rhetoric.,1
1063,"in.""",1
1062,https://t.co/aaywwvfasi,1
1061,https://t.co/timgo9pmqc,1
1060,@naacp,1
1059,@mittromney,1
1058,https://t.co/iojaboxxfh,1
1057,"rights.

168",1
1056,philly.,1
1055,https://t.co/rwhw7yefi2,1
1054,pregnancy.,1
1053,https://t.co/lqxctdzulm,1
1052,success:,1
1051,damián,1
1050,ada,1
1049,https://t.co/buddcal0xv,1
1048,"success""",1
1047,decisiveness,1
1046,dialogue,1
1045,imam,1
1044,threaten,1
1043,"struggling,",1
1042,"york.""",1
1041,"""killing",1
1040,stamp,1
1039,"commander-in-chief.

you",1
1038,expedient.”,1
1037,"insult-driven,",1
1036,https://t.co/bklgbbks…,1
1035,tuition.”,1
1034,“close”,1
1033,#matthew,1
1032,clin…,1
1031,"
he",1
1030,liked,1
1029,unrelenting,1
1028,https://t.co/8jfhznceet,1
1027,county:,1
1026,https://t.co/nuvhj8fsoc,1
1025,https://t.co/jt3hibjydj,1
1024,forgotten,1
1023,https://t.co/kjmwmdogdl,1
1022,minorities,1
1021,https://t.co/d8elakkmcd,1
1020,"country.
https://t.co/un2yiru3a5",1
1019,"""vi",1
1018,enfranchise,1
1017,generous,1
1016,unconscious,1
1015,"interview,",1
1014,conditions,1
1013,"#shewon,",1
1012,on...people,1
1011,years?,1
1010,https://t.co/wizdsd8vgk,1
1009,"""hard",1
1008,https://t.co/0m06aiid1e,1
1007,"@childdefender,",1
1006,https://t.co/qg6j7sxrr0,1
1005,wreak.”—@washingtonpost:,1
1004,"bravo,",1
1003,universidades,1
1002,"stamina.""",1
1001,emergency.,1
1000,hb2,1
999,"energy,",1
998,recommendations,1
997,*aren't*,1
996,"karla.
https://t.co/isqbiy8pya",1
995,https://t.co/bsw2puz0hc,1
994,#campaignfinance,1
993,"commander-in-chief.

here",1
992,register:,1
991,https://t.co/xbhczp3xgg,1
990,"register,",1
989,dismal:,1
988,@andreajung9),1
987,https://t.co/swcsnpqfj2,1
986,policing,1
985,indian,1
984,"taxes.
https://t.co/uddkrzkl9o",1
983,fear.”,1
982,circle,1
981,“generations,1
980,with?,1
979,"sacrifice,",1
978,https://t.co/6oztrfiwim,1
977,memory”:,1
976,with.,1
975,"debts,",1
974,from?,1
973,pocketed,1
972,"$125,000""",1
971,giuliani.,1
970,https://t.co/8k…,1
969,familias...,1
968,"tuition-free.""",1
967,proud”,1
966,https://t.co/dw4kovgrq3,1
965,off…,1
964,mobile,1
963,once-in-a-lifetime,1
962,salary,1
961,@martinomalley:,1
960,"""everybody",1
959,@shondarhimes:,1
958,https://t.co/nkpeghzuct,1
957,"performance,",1
956,https://t.co/xbu9lkd89t,1
955,"solver,",1
954,scotland,1
953,deportación.,1
952,lid,1
951,#withherfirst.,1
950,https://t.co/bi0g1oycww,1
949,https://t.co/ftuwcurkvv,1
948,#imwithhernandez,1
947,abilities.”,1
946,2001.,1
945,record-setting,1
944,"2001,",1
943,experience.,1
942,"brains,",1
941,#imwithher…,1
940,"therapy,""",1
939,democrats.,1
938,(hint:,1
937,reconocer,1
936,nominarán,1
935,scheme,1
934,multi-billion,1
933,center,1
932,"serious,",1
931,serious.,1
930,heritage.,1
929,https://t.co/iqmnzar7xn,1
928,spaces.,1
927,jordan,1
926,rsvp:,1
925,"#wemadehistory
https://t.co/drajuuuhor",1
924,https://t.co/8d3og1um14,1
923,prayer…,1
922,outreach”,1
921,us—and,1
920,hundred,1
919,"
https://t.co/xp5jorvxph",1
918,"vote.""
—@elizabethforma…",1
917,st.,1
916,ioc,1
915,clinton...has,1
914,lied—or,1
913,nobody’s,1
912,@wellsfargo,1
911,nc.,1
910,rails,1
909,pay—to,1
908,policy—because,1
907,knocking,1
906,"él:
https://t.co/atbevoha7w",1
905,watchdogs,1
904,partnerships,1
903,american—all,1
902,https://t.co/30ieidtjsk,1
901,universidad,1
900,→…,1
899,"trust,",1
898,—@dispatchalerts,1
897,https://t.co/6s4qdivow1,1
896,https://t.co/tn3rqqjjkp,1
895,https://t.co/mmcfxuuwvq,1
894,optimism.,1
893,workplace.,1
892,heroic,1
891,1984.,1
890,wealthy.,1
889,@talleysergent:,1
888,heroin,1
887,sarah,1
886,https://t.co/bpbj4ndcpx,1
885,@realgranthill33:,1
884,wealthy?,1
883,"—hillary

make",1
882,@fallontonight,1
881,https://t.co/festrnjjoo,1
880,trusts,1
879,"life-affirming,",1
878,robert,1
877,america?,1
876,event,1
875,beyond,1
874,"worthy,",1
873,@deadspin:,1
872,#aidsfreegeneration.,1
871,deported?,1
870,toda,1
869,well...,1
868,energy.,1
867,virt…,1
866,editor-in-chief,1
865,https://t.co/bcezjrx9w5,1
864,matthew.,1
863,https://t.co/tv4cfp982z,1
862,hero:,1
861,@mike_pence—there's,1
860,"attacks.

they",1
859,die,1
858,stopped,1
857,https://t.co/rcacilsfvc,1
856,hero.,1
855,from.,1
854,"hero,",1
853,policies—from,1
852,desperately,1
851,"poverty

https://t.co/e…",1
850,treasury?,1
849,https://t.co/l2ayf74ys4,1
848,groping,1
847,https://t.co/1irjwddzzy,1
846,guns.,1
845,haven't,1
844,https://t.co/yopsuemqox,1
843,“knows,1
842,@enquirer:,1
841,fair.,1
840,taxpayer,1
839,@adamserwer:,1
838,poderosa.,1
837,https://t.co/osisppooye,1
836,https://t.co/fbhb0zuvpr,1
835,hell,1
834,"disabilities,",1
833,charities,1
832,worldwide.,1
831,https://t.co/1pag3ic51b,1
830,ferraro—the,1
829,"calm,",1
828,https://t.co/us7oyjcdx4,1
827,4/4,1
826,"american.""",1
825,https://t.co/hvrbycanay,1
824,invasion,1
823,@zerlinamaxwell:,1
822,https://t.co/rxdsrjwaal,1
821,https://t.co/lzd1asr7ts,1
820,https://t.co/qvf3dusyz7,1
819,https://t.co/eerqqrjrbz,1
818,https://t.co/vhopy09bvc,1
817,@naral:,1
816,https://t.co/jpz1a750sx,1
815,https://t.co/7tjgijiqzv,1
814,famously,1
813,we—all,1
812,@ohiostate,1
811,https://t.co/ffv9auxx5b,1
810,—bill,1
809,lacks,1
808,#terencecrutcher,1
807,anti-woman,1
806,https://t.co/nkwaonfbjl,1
805,"putin.

maybe",1
804,https://t.co/nxhzj6xuay,1
803,pushes,1
802,icymi:,1
801,"it.”

those",1
800,disregard—even,1
799,"""there’s",1
798,work—and,1
797,ethic—second,1
796,offended,1
795,https://t.co/hsgtygwlba,1
794,https://t.co/atqqxwu0hc,1
793,@hardball:,1
792,https://t.co/c1s688jct6,1
791,https://t.co/jg6chujwdm,1
790,"wall,""",1
789,audit—is,1
788,moratory,1
787,https://t.co/ntef9u8jpn,1
786,hurry,1
785,"presidenta,",1
784,"ready.
ready",1
783,excuse,1
782,“to,1
781,care.”,1
780,"hear.""",1
779,bribed,1
778,https://t.co/blfbq5gjdt,1
777,father.”,1
776,https://t.co/e9cwp7rpul,1
775,can.’”,1
774,contains,1
773,pregnant.,1
772,maps).,1
771,"1984,",1
770,age.,1
769,"surrender.""",1
768,laden.”,1
767,"1951,",1
766,https://t.co/0hkjytadhz,1
765,@cwaunion:,1
764,@klyouell:,1
763,toughness,1
762,tuitear,1
761,whine,1
760,"themselves?""",1
759,arena,1
758,reality.,1
757,https://t.co/dfficbh9k5,1
756,women...that's,1
755,"#debatenight

trump",1
754,pionera,1
753,@jtimberlake:,1
752,https://t.co/xdjejj2cam,1
751,forgive,1
750,answers,1
749,"immigrant
2.",1
748,loose,1
747,iran,1
746,now...he,1
745,miami:,1
744,certificates,1
743,him),1
742,"deals,",1
741,miami.,1
740,emotions,1
739,https://t.co/lspcujnuc5,1
738,him:,1
737,apologizes,1
736,@nydailynews:,1
735,miami!,1
734,https://t.co/rkkxel6c5x,1
733,#nevertrump,1
732,https://t.co/hgfkq4m4rp,1
731,thara,1
730,https://t.co/pyloxnha5s,1
729,i'll,1
728,"akron,",1
727,"wages.""",1
726,hbcu,1
725,reaffirming,1
724,"1965,",1
723,https://t.co/kbu6xjvqh0,1
722,"ground.

and",1
721,#elections2016,1
720,https://t.co/nmtfoisago,1
719,souls,1
718,horror,1
717,"elizabeth,",1
716,pledges,1
715,daughters...can,1
714,https://t.co/5f5jiz89ha,1
713,gone…,1
712,#orlando,1
711,https://t.co/z995blo6rf,1
710,armas,1
709,habla,1
708,"war.""",1
707,https://t.co/oak…,1
706,@jeffflake:,1
705,thoughtful,1
704,https://t.co/yzlkvzvtgy,1
703,https://t.co/zhm6tsiszc,1
702,cox's,1
701,overseas,1
700,back!”,1
699,house.…,1
698,$30,1
697,hard-working,1
696,https://t.co/emqm2ladxe,1
695,"barriers,...the",1
694,multi-millionaires,1
693,forward.”,1
692,https://t.co/twopwffuz5,1
691,https://t.co/zqsxnddqeu,1
690,lee!,1
689,poor,1
688,"""vote.""",1
687,#whd,1
686,(october,1
685,valid,1
684,"including,",1
683,details.,1
682,house?,1
681,everywhere:,1
680,https://t.co/y8loonkbnu,1
679,details:,1
678,@charlierose,1
677,bruni:,1
676,"curve.""",1
675,tenga,1
674,moves,1
673,https://t.co/ng2otwoclr,1
672,moved,1
671,paranoia.,1
670,#vpdebate.,1
669,illnesses,1
668,"#vpdebate,",1
667,deride,1
666,beliefs,1
665,https://t.co/c04ino6nyf,1
664,https://t.co/vjq6lumupw,1
663,native,1
662,"""middle-class",1
661,"hamilton
https://t.co/jozyezu11y",1
660,yourself—to,1
659,oficial:,1
658,https://t.co/h0txcr4rn4,1
657,"organizations,",1
656,https://t.co/31jcixurbj,1
655,hire,1
654,"matters.""
—@flotus",1
653,https://t.co/n6lhwblut5,1
652,you!,1
651,culparla,1
650,@clairecmc:,1
649,from…@joebiden.,1
648,https://t.co/r5odwyaru6,1
647,https://t.co/41ebkll4pb,1
646,"perfect.""",1
645,https://t.co/bhuzrf8out,1
644,lou,1
643,belief:,1
642,"'disaster.'""",1
641,.@hillaryclinton's,1
640,@rnicholasburns:,1
639,removing,1
638,"indiana,",1
637,conventions,1
636,countrywomen.”,1
635,"steadiness,",1
634,steadiness.,1
633,snapchat,1
632,https://t.co/wjfv8tn6tj,1
631,evidencia,1
630,https://t.co/nlpvojicv1,1
629,https://t.co/l7dd6uu8yr.,1
628,https://t.co/9wynbzycqc,1
627,https://t.co/jmpvw8uon0,1
626,predatory,1
625,invested,1
624,underway,1
623,sabrá,1
622,nmi,1
621,"

donald",1
620,equivalent,1
619,outage,1
618,"admitted.""

awkward.",1
617,iran’s,1
616,"policies
https://t.co/n3pai3chge",1
615,https://t.co/b3av1ytock,1
614,all—then,1
613,"violence.

if",1
612,"peace""",1
611,https://t.co/bpkdv6bjvu,1
610,https://t.co/z0vopqoicy,1
609,bless,1
608,https://t.co/vifmubj5sh,1
607,https://t.co/mtg5nde8k3,1
606,enacting,1
605,https://t.co/k2fqk…,1
604,"""protect""",1
603,exposes,1
602,2008—but,1
601,apartments,1
600,verbal,1
599,https://t.co/vatw0lv1l0,1
598,disagree.,1
597,twelve,1
596,comentarios,1
595,demás-h,1
594,mexico—he,1
593,https://t.co/w8mjk7euba,1
592,racism.,1
591,pounds,1
590,fortune,1
589,high-debt,1
588,"dates,",1
587,business.”,1
586,@ryanlizza:,1
585,https://t.co/nufk6yqllz,1
584,ame,1
583,"""everywhere",1
582,lado,1
581,https://t.co/j1vtafha6c,1
580,https://t.co/zk1axnwqes,1
579,mismos,1
578,momentum,1
577,latter?,1
576,"reap,",1
575,wisdom.,1
574,https://t.co/1nrr0ewkbd,1
573,journey.”,1
572,@abc:,1
571,https://t.co/wcvrk9d7v1,1
570,touch,1
569,pac,1
568,valuable,1
567,1979.,1
566,@denveropinion:,1
565,"país,",1
564,irs—or,1
563,país.,1
562,https://t.co/l30ezvubm0,1
561,machado.,1
560,https://t.co/elq7ag2vxu,1
559,"""remember",1
558,need.”,1
557,demean,1
556,"unite.""",1
555,"values,",1
554,"president.

and",1
553,endorsin…,1
552,tradition,1
551,https://t.co/uduugpsw8z,1
550,@rhettbuttle:,1
549,https://t.co/h64aepqg0x,1
548,https://t.co/y2og1cs2an,1
547,"justice?""
https://t.co/l2nrkcuxns",1
546,https://t.co/5u1hapndi9,1
545,también,1
544,closest,1
543,faith...that,1
542,https://t.co/nh6scmf0b4,1
541,"sticker,",1
540,justice.”,1
539,"ever.""",1
538,charge.,1
537,"1913,",1
536,career...focused,1
535,representas.,1
534,media,1
533,nominee:,1
532,unshakable,1
531,thi…,1
530,worry,1
529,hoax.,1
528,canceled,1
527,commander,1
526,https://t.co/85ovkr3y2x,1
525,twitter…,1
524,#citizensunited.,1
523,freely,1
522,https://t.co/5tu9oltqd5,1
521,care:,1
520,https://t.co/e5uh9t0dvo,1
519,wealthiest,1
518,https://t.co/nza7iyn1pu,1
517,https://t.co/96ube92wpi,1
516,savagery.,1
515,this—together.,1
514,"chance.""",1
513,suspected,1
512,https://t.co/fy9pjl976g,1
511,stems,1
510,textbook,1
509,"""hillary...understands",1
508,https://t.co/w6rlqb9c6n,1
507,together—if,1
506,about...separating,1
505,@militarytimes:,1
504,https://t.co/wzf4wru5is,1
503,absentee,1
502,proud.”,1
501,@jbrotherston,1
500,https://t.co/weupzqw4xt,1
499,https://t.co/s6kgrcoicm,1
498,liberal,1
497,epipens,1
496,https://t.co/ocaausi5dx,1
495,https://t.co/fq6t44p78q,1
494,dispatch,1
493,somebody.”,1
492,"—@joebiden

let's",1
491,“some,1
490,https://t.co/c72c0husyw,1
489,https://t.co/psz8uuh693,1
488,https://t.co/y8vyesioes,1
487,"""nonsense""",1
486,"arpaio,",1
485,https://t.co/rw6zwjtnor,1
484,barriers.,1
483,arpaio.,1
482,vra,1
481,affordable?,1
480,"trump?

""a",1
479,talented,1
478,“having,1
477,"this.
we’ve",1
476,https://t.co/oqnlod5bcx,1
475,impromptu,1
474,article,1
473,"backstage:
https://t.co/mmjjfr02wk",1
472,once-and-for-all,1
471,"disabilities.
trump",1
470,outrageous.,1
469,https://t.co/stcmjararq,1
468,https://t.co/prh6nsn6eq,1
467,"risky,",1
466,https://t.co/qdb…,1
465,"""remember,",1
464,https://t.co/krd9vg1wq0,1
463,come:,1
462,@twittermoments:,1
461,https://t.co/taa1qzudtq,1
460,come.,1
459,for—to,1
458,https://t.co/ok5uueia7p,1
457,"this.""",1
456,https://t.co/weuhnoadcs,1
455,"""como",1
454,concert,1
453,https://t.co/qdx99xn9ng,1
452,"superpower.
trump",1
451,https://t.co/kzp2ohdtyd,1
450,friends:,1
449,https://t.co/iisvlbwpqt,1
448,"—@realdonaldtrump

here's",1
447,sisters—because,1
446,“manifest,1
445,banter.,1
444,https://t.co/ig5sp5qpbg,1
443,"""cuando",1
442,cannon,1
441,https://t.co/wmahc4u5rb,1
440,confiar,1
439,bankrupting,1
438,"seen,",1
437,elections—then,1
436,https://t.co/zyaj0hiq0v,1
435,"

https://t.co/sngq4jcenn",1
434,"codes.
https://t.co/avb6e5gbsm",1
433,teamed,1
432,champion.”,1
431,"path.""",1
430,"expensive
✓",1
429,https://t.co/9zzll0ftr4,1
428,https://t.co/i2w1cvyrrq,1
427,filing,1
426,#lovetrumpshate.,1
425,figure.,1
424,"access
✓",1
423,attempting,1
422,#nps100,1
421,"""vladimir",1
420,"builders
✔️casino",1
419,truth-y,1
418,responsibilit…,1
417,https://t.co/nz92…,1
416,https://t.co/baxtptc1om,1
415,#rncincle's,1
414,https://t.co/4a0mvf3025,1
413,https://t.co/ya6frdivjl,1
412,https://t.co/z9yfctwyev,1
411,choked.,1
410,https://t.co/qacwnbd0bq,1
409,https://t.co/nrej3wje8l,1
408,"research.""",1
407,taxes.”,1
406,manufacturers,1
405,veteran,1
404,https://t.co/s3desjwxco,1
403,https://t.co/qv5zdf2iag,1
402,https://t.co/ax4cwoukdl,1
401,https://t.co/gmfvm5q0si,1
400,"again?

actually",1
399,slam,1
398,https://t.co/cwo0oodc6j.,1
397,insatiably,1
396,sterling.,1
395,1958...we,1
394,$1.,1
393,"#vpdebate
https://t.co/vzebq85nyh",1
392,optimist,1
391,banter.',1
390,hillary—or,1
389,https://t.co/4lybm9zeyi,1
388,mook,1
387,abandoned.,1
386,(not,1
385,did…,1
384,"find
your",1
383,foot.”,1
382,"election.

that’s",1
381,"anger.
ideas,",1
380,https://t.co/wwpekfxwx1,1
379,"""keeping",1
378,pittsburgh,1
377,together — and,1
376,https://t.co/3ffpf7w4vz,1
375,https://t.co/ou8lr9hqmd,1
374,ditch.”,1
373,"ignorant,",1
372,"""nunca",1
371,“sacrificed”,1
370,riesgo,1
369,silent,1
368,https://t.co/xbquilqkgb,1
367,size,1
366,directly,1
365,https://t.co/uu55cbcqdk,1
364,straight.,1
363,https://t.co/unc6d07poy,1
362,flying,1
361,"serio"".",1
360,medication.,1
359,https://t.co/mmdb4vfdcc,1
358,promotion,1
357,“atlantic,1
356,💁,1
355,quién,1
354,indocumentados…,1
353,bounds.,1
352,breitbart,1
351,candidacy:,1
350,folks...saying,1
349,https://t.co/z6gt7d2yup,1
348,@ninhaitseng:,1
347,@cmichaelhuntley:,1
346,marina,1
345,amazing.,1
344,https://t.co/onui0yfcnh,1
343,"challenge,",1
342,https://t.co/8haft5zlb4,1
341,"waver,",1
340,side-by-side,1
339,.@barneyfrank,1
338,"2005,",1
337,"""racism",1
336,—mira,1
335,https://t.co/psjaugtr2l,1
334,avoided,1
333,et,1
332,"defense,",1
331,@chrismurphyct:,1
330,@brianefallon:,1
329,"breakups,",1
328,https://t.co/feaqatojuc,1
327,@kingjames,1
326,significantly,1
325,luchado,1
324,https://t.co/h24pkvqpfe,1
323,birthday.,1
322,"talks,",1
321,slurs,1
320,drop,1
319,familie…,1
318,servant,1
317,'taco,1
316,https://t.co/d1kv4iuhqo,1
315,ac…,1
314,against…,1
313,"100,000",1
312,together?”,1
311,won.,1
310,pasada,1
309,golds.,1
308,"years.""",1
307,forms,1
306,explains:,1
305,horrifying—but,1
304,either.”,1
303,formerly,1
302,#debates2016,1
301,https://t.co/gj0nmh6hyn,1
300,him…sad!,1
299,tweet—you,1
298,mañana:,1
297,typical,1
296,@simone_biles.,1
295,"""@lorellapraeli's",1
294,whenever,1
293,"silent.""",1
292,"$12,000",1
291,charlotte.,1
290,lifting,1
289,endorses:,1
288,drastic,1
287,never-before-seen,1
286,throwed.,1
285,scene',1
284,https://t.co/g8pbaguuha,1
283,guts.”,1
282,unbeatable,1
281,casinos.”,1
280,"future""",1
279,"#demsinphilly
https://t.co/mc29ctnnsu",1
278,state's,1
277,giveaways,1
276,does.”,1
275,fog,1
274,"alguien""—presidente",1
273,https://t.co/uwk2ofmiwz,1
272,student-parents,1
271,"—hillary
https://t.co/yljqe1kz6q",1
270,supremacy,1
269,—@katyperry,1
268,@reprubengallego:,1
267,https://t.co/6qmoj39k56,1
266,fulton,1
265,"1970s,",1
264,subtle—biases,1
263,"nuestras""",1
262,"big,",1
261,big.,1
260,nation’s,1
259,saudi,1
258,country…what,1
257,https://t.co/jjmrmotiqc,1
256,slogan,1
255,violencia,1
254,prayers…,1
253,'cease,1
252,enough'—including,1
251,https://t.co/ksjnrwners,1
250,methodist,1
249,couldn’…,1
248,https://t.co/r1silw7xfy,1
247,https://t.co/tmhf8m2cdx,1
246,menstrual,1
245,https://t.co/kb…,1
244,https://t.co/nn0en1mfpd,1
243,"""while...trump",1
242,'love,1
241,incident.,1
240,—@phillytrib,1
239,https://t.co/1px4v4muxq,1
238,"confidence.

let’s",1
237,members—it,1
236,faith.”,1
235,marked,1
234,@senatorreid:,1
233,lending,1
232,https://t.co/ky9dsgtts7,1
231,extra,1
230,@charitynav,1
229,homecoming,1
228,country's,1
227,@msnbc,1
226,patriotic,1
225,https://t.co/nxrpbrjvk8,1
224,disavow,1
223,https://t.co/ddei0z9lr9,1
222,flames,1
221,"
✔️",1
220,daughters:,1
219,sending,1
218,“she's,1
217,'rapists',1
216,"18,000",1
215,et/10:35,1
214,"fraud.""
https://t.co/tn1vkbbetf",1
213,american…,1
212,safety.,1
211,easily.,1
210,"vote!""",1
209,"@madeleine,",1
208,#aslongasittakes,1
207,college—or,1
206,uniform,1
205,manejar,1
204,assistance,1
203,appear,1
202,https://t.co/ketx6fs9ny,1
201,@madeleine:,1
200,thing's,1
199,helpless,1
198,"street.""",1
197,https://t.co/tllb3scnph,1
196,https://t.co/q3k7jqmbse,1
195,discover,1
194,"pigs,",1
193,https://t.co/myuts4qgf4,1
192,"president.
we",1
191,"killing,",1
190,turno,1
189,"bully,",1
188,bully.,1
187,trifecta,1
186,aggressively,1
185,https://t.co/okqwnu725t,1
184,"you*

*offer",1
183,mean:,1
182,"steel.

just",1
181,emergencies,1
180,https://t.co/1sgyuicguz,1
179,"voto,",1
178,https://t.co/gmjinu5xji,1
177,#diwali,1
176,division,1
175,ameri…,1
174,https://t.co/b…,1
173,"citizen,",1
172,"10,000,001:",1
171,"""join",1
170,americans—we’re,1
169,absolutely!,1
168,"""birther""",1
167,#yomkippur.,1
166,jogger,1
165,us.”,1
164,profiling—to,1
163,roanoke,1
162,https://t.co/fhbrouw0zy,1
161,battle,1
160,https://t.co/me1p5ac3yw,1
159,https://t.co/m0s5sqogrd,1
158,takai.,1
157,stick,1
156,@raquelwillis_:,1
155,"laden.""",1
154,https://t.co/uddkra2myo,1
153,"textbook.""
""narcissist.""",1
152,"can't.

trump’s",1
151,astrid.,1
150,face—particularly,1
149,"negotiator,",1
148,negotiator.,1
147,"
planning",1
146,https://t.co/apsgg73qlr,1
145,https://t.co/vnehs6ujmo,1
144,https://t.co/mfsjpaeuwd,1
143,https://t.co/frkf6ans2f,1
142,struggles…they,1
141,week...trump,1
140,update,1
139,"war.""

how",1
138,america’,1
137,o'clock,1
136,brothers,1
135,https://t.co/fucyqi07zy,1
134,celebratin…,1
133,ayudes,1
132,"alone.""—@potus",1
131,daca,1
130,weakened,1
129,floridians,1
128,https://t.co/qo1rmqdwd6,1
127,"optimism,",1
126,rise.”,1
125,https://t.co/xj2robvztw,1
124,york.,1
123,sp…,1
122,score.,1
121,"""conversion",1
120,@ncgop,1
119,moore,1
118,promises,1
117,"curious,",1
116,“would,1
115,isil,1
114,emotional,1
113,"""le",1
112,odds;,1
111,https://t.co/6skfzuncl5,1
110,maximum,1
109,"businesses.

which",1
108,https://t.co/fc8pks55gx,1
107,https://t.co/yniccxizru,1
106,https://t.co/tjr8llvbds,1
105,—@imangelabassett,1
104,"down.
she",1
103,https://t.co/fmuwodvosl,1
102,ceilings.,1
101,is...still,1
100,challenge...she,1
99,@andrewjenks:,1
98,awe.,1
97,https://t.co/rlmbtt5wwy,1
96,"fix.'""",1
95,pay:,1
94,"him.""",1
93,brave.,1
92,https://t.co/i08j5ap1dx,1
91,"brave,",1
90,"stories,",1
89,"years.

the",1
88,https://t.co/fvegqhyxrz,1
87,@ncaa,1
86,"@clintinfdn,",1
85,"it.

@realdonaldtrump?",1
84,care...her,1
83,https://t.co/j5gdwqk50s,1
82,81st,1
81,https://t.co/t6sxpu9oom,1
80,un-american.”,1
79,results—and,1
78,https://t.co/jfqldrp8dz,1
77,@lizromanoff:,1
76,https://t.co/to8ottsbcx,1
75,wasn’t.,1
74,"putin,",1
73,https://t.co/vfxv3ktgbc,1
72,https://t.co/0jahehp9ig,1
71,"them.

how",1
70,https://t.co/et5d2wbdni,1
69,#virwinia.,1
68,justice?,1
67,https://t.co/lvvhzhddp9,1
66,gets.,1
65,de-escalating,1
64,"thrower.""",1
63,descaro,1
62,pose,1
61,"“sandy,",1
60,https://t.co/n6iavvbyjq,1
59,https://t.co/qreumskec2,1
58,"models,",1
57,https://t.co/t1npqgsrq7,1
56,https://t.co/ohfafefs…,1
55,“clinton,1
54,"managers.""",1
53,"right—""su",1
52,"month,",1
51,juez,1
50,"this.
https://t.co/gnb8lnejcb",1
49,#debatenigh…,1
48,https://t.co/xtsh2r1v6m,1
47,philando,1
46,secondary.,1
45,https://t.co/y7…,1
44,funding:,1
43,recovery,1
42,"detained,",1
41,"ag
3.",1
40,country?,1
39,starvation,1
38,https://t.co/rkw1wpadnk,1
37,people—he’s,1
36,"country,",1
35,https://t.co/kyk95eht0p,1
34,"anti-immigrant,",1
33,"https://t.co/kwtlaej3tz
college:",1
32,it.',1
31,retreat,1
30,rough-and-tumble,1
29,"petersburg,",1
28,"god,",1
27,https://t.co/d3ox56zt1k,1
26,https://t.co/tixbe3rsfn,1
25,"world.""",1
24,united.”,1
23,behind-the-scenes,1
22,virginia:,1
21,$250k+,1
20,universe?”,1
19,"gratitude,…",1
18,belongs,1
17,virginia.,1
16,virginia!,1
15,antes,1
14,@hillaryforut:,1
13,editorial-,1
12,victim,1
11,quotes,1
10,photo,1
9,humbly,1
8,"downgraded
and",1
7,opponent.…,1
6,1971,1
5,humble,1
4,gap...latinas,1
3,#trumpyourself:,1
2,plan—and,1
