,Word,Times_Used
5734,https://t.co/hhlngnlgmn,1
5733,playbook!,1
5732,makeamericagreatagain!,1
5731,"""@ahernandez85a:",1
5730,"@dcexaminer:
https://t.co/vzldfy707k",1
5729,playbook-,1
5728,fading,1
5727,#debates #bigleaguetruth,1
5726,#bigleagetruth,1
5725,flamed,1
5724,solid!,1
5723,tarmac?,1
5722,rip,1
5721,"for
the",1
5720,"""only",1
5719,income.,1
5718,behavior,1
5717,https://t.co/zhm5w7jnss,1
5716,employer-provided,1
5715,"racist,",1
5714,"likewise,",1
5713,https://t.co/6e767uw6dj,1
5712,plants,1
5711,"#bigleaguetruth
time",1
5710,"""@catonglass:",1
5709,midwest.,1
5708,reason.,1
5707,17-point,1
5706,https://t.co/jwglcxdji7,1
5705,@dailybeast,1
5704,https://t.co/vdag45zrdc,1
5703,'great,1
5702,https://t.co/k2poy3ggvq,1
5701,reduction,1
5700,"""@aldonturnaolco1:",1
5699,pt,1
5698,"lose,",1
5697,slots,1
5696,"""@shoneep:",1
5695,"@lindseygrahamsc:
https://t.co/lsde7lhc95",1
5694,sweep,1
5693,opposite.,1
5692,"113,826.…",1
5691,witch-hunt,1
5690,"https://t.co/kmuaogf99s""",1
5689,learn?,1
5688,threat:,1
5687,false),1
5686,false!,1
5685,"""low",1
5684,days!,1
5683,tha…,1
5682,"anti-women,",1
5681,competent,1
5680,head.,1
5679,today!!,1
5678,succeed,1
5677,#ohiovotesearly,1
5676,days.,1
5675,after!,1
5674,attention,1
5673,initially,1
5672,https://t.co/klunuv2j5s,1
5671,korea,1
5670,cancelling,1
5669,https://t.co/q08kp4esxl,1
5668,compliment!,1
5667,unions,1
5666,https://t.co/mazk5bdzud,1
5665,https://t.co/370pii2jlp,1
5664,threats,1
5663,https://t.co/6hp6pzpky5,1
5662,@mitchellvii,1
5661,arm,1
5660,"10pm,",1
5659,kansas:,1
5658,"kaine,",1
5657,arg,1
5656,city:,1
5655,statements.,1
5654,getting!,1
5653,"""@timvincent56:",1
5652,u.s.supreme,1
5651,@breteastonellis:,1
5650,.@jessebwatters-,1
5649,fabrications!,1
5648,you!!,1
5647,https://t.co/eobixfpc5f,1
5646,"akbar!""",1
5645,https://t.co/wvjztjy8ba,1
5644,drivers.,1
5643,"https://t.co/t2ochfi6h3""",1
5642,hid,1
5641,oprah-,1
5640,"""stolen""",1
5639,https://t.co/hh3h6brmis,1
5638,@chriscuomo,1
5637,https://t.co/ykz9vcz8o1,1
5636,https://t.co/66bfvtiwf1,1
5635,"#makeamericagreatagain
@snapchat!",1
5634,betray,1
5633,penalty,1
5632,shld,1
5631,endlessly,1
5630,"timing,",1
5629,securing,1
5628,"""@meequalsfree:",1
5627,costing,1
5626,"poll
donald",1
5625,felon,1
5624,"""@angiesteinberg:",1
5623,https://t.co/wlkmyjjjr9,1
5622,mistreats,1
5621,didn’t,1
5620,drooling.,1
5619,favorable,1
5618,https://t.co/wqfqmemqoj,1
5617,krauthammer,1
5616,"domain""",1
5615,https://t.co/a3wus0crio,1
5614,"security,",1
5613,benghazi!,1
5612,benghazi?,1
5611,https://t.co/cgwdlsofut,1
5610,"""you're",1
5609,security?,1
5608,"""@gregens21:",1
5607,"virginia!
#makeamericagreatagain",1
5606,enduring,1
5605,citizens.,1
5604,77%,1
5603,"
https://t.co/t35f2y5yxr",1
5602,reach,1
5601,measures,1
5600,"vote.""",1
5599,goldman,1
5598,"""@kellyannepolls:",1
5597,"
dishonest",1
5596,"""@vikkideiter:",1
5595,added,1
5594,7%,1
5593,dealer-,1
5592,connecticut.,1
5591,"""@bertshad:",1
5590,chairman,1
5589,"visas
#makeamericagreatagain",1
5588,ticket..no,1
5587,d.c.!,1
5586,relationship,1
5585,https://t.co/wk02fwzjey,1
5584,"v.p.,",1
5583,@tgowdysc.,1
5582,ted-,1
5581,alike,1
5580,unrelenting.,1
5579,screening.,1
5578,7k,1
5577,"infrastructure""",1
5576,chant.,1
5575,voter-fraud,1
5574,outstanding,1
5573,infrastructure.,1
5572,lewandowski,1
5571,liabilities,1
5570,https://t.co/ingqs80mxx,1
5569,https://t.co/62dkem5xvm,1
5568,"interview,",1
5567,https://t.co/ehrilkqdwd,1
5566,"#trump2016
https://t.co/y3ubsxbqmg",1
5565,slackers!,1
5564,interview:,1
5563,media's,1
5562,https://t.co/h78esegeyg,1
5561,"#greta""",1
5560,exploded,1
5559,https://t.co/umlm0gd3lx,1
5558,"rich!""",1
5557,via:,1
5556,risk:,1
5555,risk?,1
5554,mcconnell,1
5553,"#upupup""",1
5552,"good
news",1
5551,https://t.co/stfzceaqgh,1
5550,tougher,1
5549,interviews,1
5548,https://t.co/atixhgk32n,1
5547,@nycmia,1
5546,illegal!,1
5545,"""natural",1
5544,blank,1
5543,brave,1
5542,https://t.co/drra2aqayj,1
5541,explode!,1
5540,explode.,1
5539,"#trump2016
https://t.co/ygd2z6enhy
https://t.co/z2yvlmhl8o",1
5538,fallen,1
5537,family.,1
5536,"11am
6/11:",1
5535,https://t.co/djkdazt3wv,1
5534,mexico-,1
5533,https://t.co/foh7qenkuf,1
5532,"lol""",1
5531,teach,1
5530,"""@hillx123:",1
5529,https://t.co/3ji7a14gsw,1
5528,https://t.co/2cikexb0g7,1
5527,guess,1
5526,brexit!,1
5525,"brexit,",1
5524,brexit.,1
5523,bush-spent,1
5522,@pastormarkburns,1
5521,locator,1
5520,https://t.co/zgwqhy2jbx,1
5519,@quinnipiacpoll,1
5518,.@davidgregory,1
5517,https://t.co/z80d4myig8,1
5516,🇺🇸🇺🇸,1
5515,wondered,1
5514,oppresses,1
5513,speech-,1
5512,https://t.co/szicgsvgbz,1
5511,"story,with",1
5510,generation,1
5509,"https://t.co/audi8h85qu""",1
5508,philippines,1
5507,ct-,1
5506,"position""
@hillaryclinton",1
5505,"18%
rubio",1
5504,preparations.,1
5503,64%.,1
5502,"https://t.co/rviagxoa4t""",1
5501,8th...because,1
5500,signing,1
5499,"ted?""",1
5498,sit-down,1
5497,https://t.co/joelj829pg,1
5496,"little,",1
5495,little.,1
5494,"""@free_sa_bd:",1
5493,"..!!""",1
5492,might,1
5491,"""@metalmom888:",1
5490,"phony""",1
5489,assaulting,1
5488,cokie,1
5487,already!,1
5486,already',1
5485,style,1
5484,islam,1
5483,airing,1
5482,scientist,1
5481,#elkhart,1
5480,mission,1
5479,"""if",1
5478,@gohermie,1
5477,music!,1
5476,confirmed:,1
5475,dry.,1
5474,pundits-,1
5473,softball,1
5472,https://t.co/rrma61oisz,1
5471,"https://t.co/2gsgfls1yt""",1
5470,funny!,1
5469,@melaniatrump.,1
5468,https://t.co/rz3dkpbqju,1
5467,apologized.,1
5466,'state,1
5465,https://t.co/qygvff6jff,1
5464,#aipac2016,1
5463,"#trump2016
https://t.co/htvkgldkcp",1
5462,#benghazi,1
5461,"christian.""",1
5460,"""@debdew2:",1
5459,@timkaine's,1
5458,https://t.co/kex85mqxev,1
5457,wisconsin's,1
5456,https://t.co/vx5iltoaxj,1
5455,"palmer,",1
5454,https://t.co/5zvsys8j5w,1
5453,embarrassing,1
5452,"""@abc:donaldtrump:",1
5451,"state'
#draintheswamp",1
5450,"""mess,""",1
5449,https://t.co/i6xgsezlwv,1
5448,ineffectual,1
5447,stadium!,1
5446,policemen,1
5445,"
username:",1
5444,market.,1
5443,questions.,1
5442,basically,1
5441,https://t.co/q2qxhinaho,1
5440,2000.,1
5439,"
https://t.co/8mq4imutti",1
5438,"""@aprillajune:",1
5437,https://t.co/6pqmsgpwun,1
5436,flat,1
5435,markets,1
5434,say..it,1
5433,debate',1
5432,https://t.co/wm7hv8wpgk,1
5431,debate?,1
5430,"""@spartanmaker:",1
5429,"#votetrump
https://t.co/6udcvm1gb2",1
5428,10/18.,1
5427,know!,1
5426,1908,1
5425,"""hit""",1
5424,"manheim,",1
5423,night.crooked,1
5422,19pts,1
5421,crowds!,1
5420,#haileypuckett.,1
5419,sticking,1
5418,"doing?
#draintheswamp",1
5417,tampa.,1
5416,"must,",1
5415,r…,1
5414,must!,1
5413,https://t.co/05ny0wjhkl,1
5412,double-digit,1
5411,.@pastormarkburns,1
5410,borders!,1
5409,observing,1
5408,"""@tytan01:",1
5407,supposedly,1
5406,raked,1
5405,owns,1
5404,https://t.co/oflaahrwe5,1
5403,"""@sheriffclarke:",1
5402,@newtgingrich,1
5401,version,1
5400,transcript:…,1
5399,"""grandkids""",1
5398,https://t.co/ye6ihow6zm,1
5397,necessary!,1
5396,https://t.co/s7wgnxr27a,1
5395,obama’s,1
5394,invention,1
5393,tee,1
5392,https://t.co/fdajl5wvge,1
5391,ten,1
5390,direction.,1
5389,tel,1
5388,"debates,",1
5387,"weak""",1
5386,"threshold.""",1
5385,"morgan,",1
5384,liars,1
5383,salute,1
5382,weak.,1
5381,"weak,",1
5380,entrepreneur's,1
5379,"fresno,",1
5378,treating,1
5377,"6%
simon",1
5376,ticket,1
5375,https://t.co/kl7vzbm1jp,1
5374,fat,1
5373,"@breitbartnews""",1
5372,"everyone,",1
5371,"al,",1
5370,"#maga
https://t.co/pgimqykpoj",1
5369,presentation,1
5368,times:,1
5367,program,1
5366,https://t.co/rmfe9o6wcl,1
5365,liar-,1
5364,https://t.co/8mvinc82e9,1
5363,reviews.,1
5362,disgusting.,1
5361,https://t.co/2xwn52iph2,1
5360,ali,1
5359,chinese,1
5358,booker,1
5357,"""@crz4basball:",1
5356,amazing—5,1
5355,invest,1
5354,11/8,1
5353,announcement.,1
5352,https://t.co/…,1
5351,ads-,1
5350,weakness!,1
5349,ads!,1
5348,@benshapiro:,1
5347,https://t.co/kryk2dialh,1
5346,government!,1
5345,"https://t.co/y0yno1eyft""",1
5344,trump—the,1
5343,call.,1
5342,https://t.co/lc20hcigoq,1
5341,call-,1
5340,"https://t.co/ha8o5wcygh""",1
5339,call!,1
5338,resonating,1
5337,"""@wesleyrickard:",1
5336,words!,1
5335,bishop,1
5334,https://t.co/bvshig2ipa,1
5333,intro,1
5332,mormons,1
5331,https://t.co/iozgtcbbia,1
5330,https://t.co/jxylrdayb7,1
5329,bobby!,1
5328,(san,1
5327,#crookedhillary!,1
5326,"wrong),",1
5325,"madison,",1
5324,madison.,1
5323,https://t.co/bv2rfavg84,1
5322,"
watch:",1
5321,75%,1
5320,"https://t.co/wwfdaectvu
#vpdebate",1
5319,regard,1
5318,capable!,1
5317,international.,1
5316,valley,1
5315,drip-drop,1
5314,"#trump2016
caucus",1
5313,racism,1
5312,strictly,1
5311,"voters!
#makeamericagreatagain",1
5310,https://t.co/c7scbhdaqh,1
5309,"rise,",1
5308,gary,1
5307,determine,1
5306,pick-up,1
5305,communication,1
5304,@elsolarverde,1
5303,occasions.,1
5302,#maga!!,1
5301,"stop""",1
5300,"own,",1
5299,stop-,1
5298,"""puppet""",1
5297,"7,533,692""-a",1
5296,ok,1
5295,stop?,1
5294,'the,1
5293,earlier,1
5292,@foxbusiness:,1
5291,"regards,",1
5290,https://t.co/ueq7cbog9y,1
5289,slaughter,1
5288,"win""
https://t.co/x3xhtjhhpb",1
5287,https://t.co/3lu2vrue3t,1
5286,nbc.,1
5285,"nbc,",1
5284,speech...,1
5283,"#fairandbalancedmyass""",1
5282,factors.,1
5281,3/5/2016!,1
5280,provided,1
5279,brothers,1
5278,$19.4,1
5277,"president!!""",1
5276,praying!!!,1
5275,"#potus.
#trump2016",1
5274,pacific,1
5273,together-,1
5272,"all,",1
5271,"woman,",1
5270,kennedy,1
5269,https://t.co/uo0ms6w9oq,1
5268,"“respectfully,",1
5267,also?,1
5266,9pme.,1
5265,address.,1
5264,guide:,1
5263,"32,000",1
5262,address:,1
5261,scheduled,1
5260,"
https://t.co/a5rr1i38km",1
5259,disrupt,1
5258,"great,",1
5257,broad-shouldered,1
5256,possible?,1
5255,.@sandiegopd-,1
5254,falsely,1
5253,"#carrier,",1
5252,rosh,1
5251,"#maga
https://t.co/5fmxgtlkwt",1
5250,baldwin,1
5249,"job!""",1
5248,schedule.,1
5247,https://t.co/oz24r2xw7g,1
5246,https://t.co/iui1f2z9ca,1
5245,sane,1
5244,revolution.,1
5243,https://t.co/zqrtbv4kri,1
5242,hysteria,1
5241,reward,1
5240,model,1
5239,unfortunate-the,1
5238,"ireland,",1
5237,listen…,1
5236,event!,1
5235,"#vpdebate
#bigleaguetruth",1
5234,magical,1
5233,https://t.co/xz1ecjpo8t,1
5232,event-,1
5231,"event,",1
5230,events.,1
5229,unqualified,1
5228,refusal,1
5227,resort.,1
5226,booths,1
5225,physical,1
5224,"emails
https://t.co/a3mcnblcso",1
5223,$25,1
5222,"flake,",1
5221,flake.,1
5220,"pulled""
https://t.co/zvvqnxeiq9",1
5219,author,1
5218,"""@vegas_sports:",1
5217,"sides,",1
5216,sides.,1
5215,.@reptommarino,1
5214,"https://t.co/tspfbn6rux
https://t.co/kfmotmqfnn",1
5213,#whereshillary?,1
5212,"person,",1
5211,america.his,1
5210,person!,1
5209,"bridgeport,",1
5208,optimism.,1
5207,"life,",1
5206,https://t.co/q08kp4w3ot,1
5205,"""@redrising11:",1
5204,career,1
5203,arnold,1
5202,50k,1
5201,libelous,1
5200,"rally!
watch",1
5199,"#bengazi""",1
5198,careful,1
5197,"perry,",1
5196,foreclosed,1
5195,https://t.co/hkt3ynccb0,1
5194,andrew,1
5193,"“leadership,",1
5192,featuring,1
5191,promises.,1
5190,tv.,1
5189,‘food,1
5188,https://t.co/r0tm44nmao,1
5187,strength.,1
5186,"#potus""",1
5185,"#potus,",1
5184,#potus.,1
5183,skeletons,1
5182,self-funded,1
5181,69,1
5180,#trumpiswithyou,1
5179,https://t.co/egysaz6am1,1
5178,60,1
5177,6.,1
5176,pos,1
5175,"6,",1
5174,"us...""
@mike_pence",1
5173,"""get",1
5172,champion.,1
5171,"fail,",1
5170,way.,1
5169,"
#obamacareinthreewords",1
5168,https://t.co/dumlbskvey,1
5167,weapon.,1
5166,stupidest,1
5165,"movement!
https://t.co/3kwol20zmm",1
5164,microphone.,1
5163,25,1
5162,"connection""",1
5161,"mission,",1
5160,"(today),",1
5159,"$40,000,000",1
5158,weapons,1
5157,"""@trump_videos:",1
5156,cancelled.,1
5155,encouraged,1
5154,college,1
5153,"needs""",1
5152,https://t.co/mj3nwa98op,1
5151,"#maga!
https://t.co/3kwol2ibaw",1
5150,##,1
5149,.@nfib,1
5148,ignored,1
5147,"took.""",1
5146,"""@valdosta_monkey:",1
5145,predicted,1
5144,https://t.co/c7hhnvo01t,1
5143,"
clinton",1
5142,@rupertmurdoch:,1
5141,outperform,1
5140,ironic:,1
5139,"independents,",1
5138,distortion,1
5137,hedge,1
5136,"late!""",1
5135,#cincodemayo!,1
5134,https://t.co/c2uia7mndp,1
5133,53rd,1
5132,#littlemarco.,1
5131,anymore.they,1
5130,believing,1
5129,#women4ttump,1
5128,boring!,1
5127,clown!,1
5126,"
https://t.co/593p8urphq",1
5125,mosul-,1
5124,mosul.,1
5123,hack,1
5122,rifles,1
5121,.@repchriscollins,1
5120,https://t.co/x4r7lnssoy,1
5119,killed.,1
5118,killed!,1
5117,mind!,1
5116,terrorism?,1
5115,10.8%,1
5114,#isis,1
5113,closet,1
5112,sources.,1
5111,"science""",1
5110,an:,1
5109,"#trump2016
https://t.co/u9l0ja3frk",1
5108,https://t.co/qysc5plfmy,1
5107,https://t.co/kyirbbyjp2,1
5106,donation,1
5105,"gals.""",1
5104,falls,1
5103,https://t.co/up8dhqulz4,1
5102,precluded,1
5101,"sell,",1
5100,sources-that,1
5099,responsibility,1
5098,late!,1
5097,late.,1
5096,"late,",1
5095,@colbertlateshow.,1
5094,phillips,1
5093,https://t.co/d0tok8j6jj,1
5092,nominating,1
5091,mvp.,1
5090,"(2,000)",1
5089,"fortunately,",1
5088,"
#vpdebate",1
5087,published,1
5086,"party!
#scprimary",1
5085,marines,1
5084,cards,1
5083,"solutions,",1
5082,return-,1
5081,'dem,1
5080,"

https://t…",1
5079,https://t.co/zkyrwealmz,1
5078,return!,1
5077,count…,1
5076,cheerleading,1
5075,"""@jerryjrfalwell:",1
5074,releases,1
5073,https://t.co/73ucyv6ql4,1
5072,trump=safe!,1
5071,lifetime…,1
5070,card:,1
5069,https://t.co/lkc7e4vzkb,1
5068,@gatewaypun…,1
5067,"https://t.co/1cez8wg7cy""",1
5066,"card,",1
5065,district,1
5064,"cubs,",1
5063,soaring,1
5062,biased.they,1
5061,https://t.co/kqx8un1jnw,1
5060,suspend,1
5059,https://t.co/nlf2gcr915,1
5058,1001,1
5057,https://t.co/jcqcvxj9wc,1
5056,"billion.""",1
5055,https://t.co/kkhibh554d,1
5054,"memphis,",1
5053,https://t.co/pq4nstnvrk,1
5052,"""@kinnardjan:",1
5051,yup,1
5050,https://t.co/vxhcc8papy,1
5049,overdoses.,1
5048,bust!,1
5047,"ahead?
#debatenight",1
5046,@tombarrackjr,1
5045,virtues,1
5044,apology!,1
5043,https://t.co/utcrxykurw,1
5042,profit,1
5041,100k,1
5040,"overregulates,",1
5039,deportation',1
5038,obsession,1
5037,https://t.co/hjwjeozn4o,1
5036,farewell,1
5035,state!,1
5034,"base,",1
5033,'huma,1
5032,suckers-no,1
5031,baltimore.,1
5030,"https://t.co/aattabfoxx""",1
5029,"america!!!""",1
5028,"""fair",1
5027,ppp,1
5026,realistic,1
5025,"recovery""",1
5024,equality,1
5023,#makeamericastrongagain,1
5022,@sensanders,1
5021,"@marshablackburn!
https://t.co/vxek0x4nts",1
5020,https://t.co/0cidcuofeo,1
5019,https://t.co/pr3bshjsxl,1
5018,#eauclaire!,1
5017,"8,646,551.trump's",1
5016,bribery?,1
5015,https://t.co/eiyyfftnps,1
5014,coordinated,1
5013,"rico.""",1
5012,"""@bfraser747:",1
5011,he'd,1
5010,https://t.co/vcfstc6wnb,1
5009,endorsement—me!,1
5008,wallace,1
5007,courthouse,1
5006,dollars.,1
5005,"iowa!
https://t.co/tuz35bkd9j",1
5004,"motherhood,",1
5003,"down,""",1
5002,tweets.,1
5001,https://t.co/mb0yw1rg6g,1
5000,"emails,",1
4999,representation,1
4998,5:00pm.,1
4997,https://t.co/1hzn6iziew,1
4996,emails:,1
4995,emails?,1
4994,mgr,1
4993,flops↔️flops?!,1
4992,enemies!,1
4991,secure.,1
4990,bosses!,1
4989,stupidity!,1
4988,bosses.,1
4987,"chaos,",1
4986,"
https://t.co/bbv3ehgs5x",1
4985,"""@arnold_ziffel:",1
4984,https://t.co/kyxbaw4fsl,1
4983,watched-nobody,1
4982,"#taxplan,",1
4981,"inner-cities,",1
4980,ur/our,1
4979,counting,1
4978,dropped,1
4977,"#makeamericagreatagain
tickets:",1
4976,complaining-then,1
4975,"agree,",1
4974,@kayleighmcenany,1
4973,now!…,1
4972,"hours,",1
4971,roundtable,1
4970,#commoncore,1
4969,"wrong,",1
4968,"delegates,",1
4967,delegates!,1
4966,(clinton,1
4965,"and,",1
4964,"""@lblackvelvet:",1
4963,.@timkaine's,1
4962,"comments,",1
4961,"rnc,",1
4960,comments.,1
4959,“500,1
4958,hide!,1
4957,neglected,1
4956,https://t.co/biidytvzyw,1
4955,sessions,1
4954,kerry,1
4953,"cruz
had",1
4952,iphone,1
4951,https://t.co/fy1reyv4rk,1
4950,theme,1
4949,"said,""",1
4948,handled,1
4947,district!,1
4946,nafta?,1
4945,crisis,1
4944,rowanne.,1
4943,audited,1
4942,insight!,1
4941,[@realdonaldtrump's],1
4940,"myself,",1
4939,"case,",1
4938,case-,1
4937,shootings,1
4936,’13.,1
4935,"beautiful,",1
4934,exams,1
4933,"""allah",1
4932,beautiful!,1
4931,charges?,1
4930,https://t.co/x0197jl5ru,1
4929,thirty,1
4928,https://t.co/oiaemnrgcy,1
4927,outspending,1
4926,"pm""",1
4925,"good.""",1
4924,baseball,1
4923,true.,1
4922,abroad.,1
4921,https://t.co/4aryzcggyz,1
4920,https://t.co/tzf8uwqo4l,1
4919,submitted,1
4918,true-,1
4917,@potus,1
4916,dream!',1
4915,https://t.co/z58aeo4co7,1
4914,"#americafirst
video:",1
4913,tarmac,1
4912,bongino,1
4911,jobs-video:,1
4910,#presidenttrump,1
4909,@realdonaldtrump’s,1
4908,"#bigleaguetruth
https://t.co/oy2yspz7nb",1
4907,"#votetrumpnh
#makeamericagreatagain",1
4906,"""@manakoa:donaldtrump,",1
4905,journalistic,1
4904,colin,1
4903,group.,1
4902,trend,1
4901,"group""",1
4900,"https://t.co/tujwdwcgd3
wilkes-barre:…",1
4899,"""@autumnandews08:",1
4898,determination:,1
4897,2004.,1
4896,you’ll,1
4895,"""@brandonsawyer84:",1
4894,planning,1
4893,https://t.co/3cbnyjl5cd,1
4892,level,1
4891,best.,1
4890,nato.,1
4889,winning.,1
4888,"#trumptrain
https://t.co/z9loikeyoq",1
4887,https://t.co/ttwwvrtjwe,1
4886,cancelled!,1
4885,"
https://t.co/qnizisgrg8",1
4884,tonight:,1
4883,@wsj:,1
4882,"""@kathyceurter:",1
4881,3pm…,1
4880,henderson,1
4879,"questions,",1
4878,security-no,1
4877,questions!,1
4876,promoting,1
4875,"wars,",1
4874,hand??,1
4873,"losses,",1
4872,https://t.co/aczogfifz2,1
4871,#wcs16,1
4870,"soon!
https://t.co/dwssoectzn",1
4869,"
advisory",1
4868,scandals.,1
4867,"lakeland,",1
4866,https://t.co/eb6xumlbfw,1
4865,ron,1
4864,intimacy,1
4863,riots!,1
4862,commercial.,1
4861,increases.,1
4860,#bigleague…,1
4859,44%.,1
4858,https://t.co/qbw2rjkinx,1
4857,paper.,1
4856,maitner.,1
4855,"6pm
https://t.co/9l917nvcbx
colorado",1
4854,.@nikkihaley,1
4853,maureen,1
4852,"you!
#fitn",1
4851,football,1
4850,dustin,1
4849,@trump,1
4848,"
lisbon,",1
4847,https://t.co/jjde4w1hz2,1
4846,#watch:,1
4845,papers,1
4844,"extraordinary,",1
4843,belongs!,1
4842,til,1
4841,"win!
#makeamericagreatagain",1
4840,"""@chrisboydbrew:",1
4839,initiated,1
4838,#neverdems,1
4837,"https://t.co/5bvvewmvf8""",1
4836,"simply,",1
4835,https://t.co/2nt9id3tv7,1
4834,"""@gsimmons03ginny:",1
4833,"fury.
he",1
4832,#nevercruz,1
4831,am-never,1
4830,https://t.co/7tkpe388bc,1
4829,"scranton,",1
4828,https://t.co/fukiieibxt,1
4827,"diner!
#makeamericagreatagain",1
4826,adore,1
4825,"11/8.
watch",1
4824,"""@ma1973sk:",1
4823,r's,1
4822,ever.,1
4821,@mainegop,1
4820,is-,1
4819,jennifer,1
4818,"
https://t.co/gva0mbgnuo",1
4817,@dmartosko:,1
4816,questionable,1
4815,purposely,1
4814,1929.,1
4813,fought,1
4812,jeffrey,1
4811,"
https://t.co/fx0kxzunqz",1
4810,pearl,1
4809,https://t.co/i2wqzb5n8p,1
4808,healthcare!,1
4807,unwatchable!,1
4806,"""@osprey675:",1
4805,trafficked,1
4804,donated,1
4803,"funding""",1
4802,usss,1
4801,"healthcare,",1
4800,guard.,1
4799,civic,1
4798,https://t.co/u1itlmcbac,1
4797,@nra!,1
4796,"malik,",1
4795,"
https://t.co/ohi6xrdju0",1
4794,https://t.co/xujzejwsgk,1
4793,surround,1
4792,"https://t.co/eucpgnwqnr""",1
4791,https://t.co/uh5gh7bhe0,1
4790,https://t.co/dj7jjukkz7,1
4789,contest!,1
4788,"churchillian,",1
4787,holiday,1
4786,attack!,1
4785,"https://t.co/0qusxersql""",1
4784,42%,1
4783,.@brithume,1
4782,op-ed,1
4781,harder!,1
4780,escape,1
4779,#smallbiz,1
4778,self.the,1
4777,proudly,1
4776,"https://t.co/utyolo7wgf""",1
4775,https://t.co/tyllhxjhc7,1
4774,missed.,1
4773,offices,1
4772,opinions!,1
4771,https://t.co/adzefci7sm,1
4770,gifted,1
4769,vetting,1
4768,"@davidragan,",1
4767,"""@adriparsonss:",1
4766,"""@svhlevi:",1
4765,quicksand,1
4764,"people!
#trump2016",1
4763,"#nyprimary
4/16:",1
4762,"#wiprimary
https://t.co/4tymy651zp",1
4761,https://t.co/jagen4u50u,1
4760,speaks.,1
4759,"
cedar",1
4758,defenders:,1
4757,saf…,1
4756,d…,1
4755,foundation.,1
4754,&lt;most,1
4753,break.,1
4752,https://t.co/hnkkrx66hc,1
4751,grades,1
4750,sleaze.,1
4749,@ricksantorum.,1
4748,departed,1
4747,"""@gstephanopoulos:",1
4746,3/8/2016.,1
4745,1million,1
4744,alabama,1
4743,8:10pm,1
4742,"impressed,",1
4741,savings,1
4740,"""@fivestarr6028:",1
4739,made.,1
4738,tyson,1
4737,"
https://t.co/cne0skpb5i",1
4736,mentions,1
4735,positivey,1
4734,amnesty--for,1
4733,greeted,1
4732,deflect,1
4731,"""@skylerdeckard:",1
4730,"""@wolfblitzer:",1
4729,several,1
4728,complex,1
4727,.@traceadkins,1
4726,https://t.co/sceq9lqttj,1
4725,suggest,1
4724,"#maga

rasmussen",1
4723,"reservation.""",1
4722,https://t.co/dl5ahncwzb,1
4721,heart.,1
4720,hated!,1
4719,@stephenathome,1
4718,"performance
https://t.co/fgulnodrkq",1
4717,mocked,1
4716,https://t.co/5yulkyh8q6,1
4715,https://t.co/6v4c8ykdvl,1
4714,"friday,",1
4713,"#women4trump""",1
4712,"character,",1
4711,https://t.co/0ffektsujn,1
4710,character!,1
4709,"""f",1
4708,"""stay",1
4707,stopping,1
4706,referendum,1
4705,biased!,1
4704,"""number",1
4703,catch,1
4702,"agree!
#bigleaguetruth",1
4701,search,1
4700,anchors,1
4699,expected,1
4698,"https://t.co/xlhgd1vrmo
bangor,",1
4697,cred-,1
4696,https://t.co/uezoroqhtw,1
4695,guy...so,1
4694,"anchor,",1
4693,"republican,",1
4692,enterprise.,1
4691,agitators,1
4690,https://t.co/fgacmafxxc,1
4689,$12m,1
4688,lenses,1
4687,46%.,1
4686,trashes,1
4685,"""@eericmyers:",1
4684,https://t.co/ot6vqgqvw0,1
4683,"commonsense!""",1
4682,$6m,1
4681,"""@good2bqueen67:",1
4680,"honestly,",1
4679,jersey!,1
4678,however,1
4677,"#trump2016
https://t.co/uyq4styb0l",1
4676,adding,1
4675,jersey.,1
4674,"""@rosiegray:",1
4673,365,1
4672,$67,1
4671,(by,1
4670,hypocrite:,1
4669,ailes,1
4668,player.,1
4667,"game,",1
4666,"laconia,",1
4665,"can't!
#obamacarefailed",1
4664,https://t.co/r4oxahpsab,1
4663,campaign’s,1
4662,#obamacare.,1
4661,"nightmare""",1
4660,progress!,1
4659,"""@cowboysfortrump:",1
4658,$150m?,1
4657,"cheating,",1
4656,snd,1
4655,becomes,1
4654,about.,1
4653,haiti,1
4652,"""@marksimoneny:",1
4651,"
geneva,",1
4650,https://t.co/0jcjfbcpjz,1
4649,watch).,1
4648,defense/lowering,1
4647,blue-collar,1
4646,lodge,1
4645,"nra,",1
4644,shot.,1
4643,waterville,1
4642,"orlando,",1
4641,"""@ronnieclemmons:",1
4640,https://t.co/geclntqizq,1
4639,together-to,1
4638,withdrawn.,1
4637,"gee,",1
4636,radio,1
4635,talkers,1
4634,knock.,1
